Title,Studio,Release Date,Reference,Standout,Native 4k,Dolby Vision,HDR10+,Imax Enhanced,60 FPS,Dolby Atmos,DTS:X
The Fog (Regular Edition),Studio Canal (UK/Germany?France),3/18/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Fog: Limited Edition,Studio Canal (UK/Germany?France),10/29/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Gentlemen,Universal Studios Home Entertainment,4/21/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Girl in the Spider’s Web,Sony Pictures Home Entertainment,2/5/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Girl on the Train,Universal Studios Home Entertainment,1/17/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Girl with the Dragon Tattoo (2011),Sony Pictures Home Entertainment,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Good Dinosaur,Walt Disney Studios Home Entertainment (also Fox see above),9/10/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Goonies: 35th Anniversary,Warner Bros. Home Entertainment,9/1/2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Goonies: 35th Anniversary Giftset (Amazon exclusive),Warner Bros. Home Entertainment,9/1/2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Great Gatsby (2016),Warner Bros. Home Entertainment,10/4/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Great Wall,Universal Studios Home Entertainment,5/23/17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Greatest Showman,20th Century Fox Home Entertainment (Walt Disney previously MGM),4/10/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Guns of Navarone,Sony Pictures Home Entertainment,TBA 2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Hitman’s Boydguard,Lionsgate,11/21/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Hobbit Trilogy (Theatrical and Extended),Warner Bros. Home Entertainment,TBA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The House by the Cemetery,Blue Underground,8/25/20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The House with a Clock in its Walls,Universal Studios Home Entertainment,12/18/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Hunger Games,Lionsgate,11/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Hunger Games: Catching Fire,Lionsgate,11/8/16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Hunger Games: Complete Collection,Lionsgate,11/8/16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Hunger Games: Mockingjay – Part 1,Lionsgate,11/8/16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Hunger Games: Mockingjay – Part 2,Lionsgate,11/8/16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Hunt for Red October,Paramount Pictures Home Entertainment,8/21/18,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
The Hunt for Red October: 30th Anniversary Steelbook,Paramount Pictures Home Entertainment,2/25/20,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
The Huntsman: Winter’s War,Universal Studios Home Entertainment,8/23/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Hurricane Heist,Lionsgate,6/5/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Hurt Locker,Lionsgate,2/4/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Incredible Hulk,Universal Studios Home Entertainment,4/10/18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Incredible Hulk (Steelbook),Universal Studios Home Entertainment,5/5/20,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Incredibles,Walt Disney Studios Home Entertainment (also Fox see above),6/5/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Incredibles 2,Walt Disney Studios Home Entertainment (also Fox see above),11/6/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Indiana Jones Collection,Paramount Pictures Home Entertainment,TBA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Infinity Saga Collector's Edition (MCU 23-Film Box Set),Walt Disney Studios Home Entertainment (also Fox see above),11/15/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Invisible Man (2020),Universal Studios Home Entertainment,5/26/20,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
The Jungle Book (2016),Walt Disney Studios Home Entertainment (also Fox see above),1/14/20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Karate Kid: 35th Anniversary Edition,Sony Pictures Home Entertainment,4/16/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Kid Who Would Be King,20th Century Fox Home Entertainment (Walt Disney previously MGM),4/16/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Last Reef: Cities Beneath the Sea,Shout! Factory,9/13/16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Last Witch Hunter,Lionsgate,3/1/16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Legend of Hercules,Lionsgate,9/19/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Legend of Tarzan,Warner Bros. Home Entertainment,10/11/16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Legend of Zorro,Sony Pictures Home Entertainment,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The LEGO Batman Movie,Warner Bros. Home Entertainment,6/13/17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The LEGO Movie,Warner Bros. Home Entertainment,3/1/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The LEGO Movie: Part 2,Warner Bros. Home Entertainment,5/7/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The LEGO Ninjago Movie,Warner Bros. Home Entertainment,12/19/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Lincoln Lawyer,Lionsgate,8/15/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Lion King,Walt Disney Studios Home Entertainment (also Fox see above),12/4/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Lion King (2019),Walt Disney Studios Home Entertainment (also Fox see above),10/22/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Little Mermaid (,Walt Disney Studios Home Entertainment (also Fox see above),2/26/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Lord of the Rings Trilogy (Theatrical and Extended),Warner Bros. Home Entertainment,12/9/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Lost World: Jurassic Park,Universal Studios Home Entertainment,5/22/18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Magnificent Seven (2016),Sony Pictures Home Entertainment,12/20/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Man Who Killed Hitler and Then The Bigfoot,Capelight Pictures (Germany),6/14/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Man Who Killed Hitler and then the Bigfoot,Image (RLJ Entertainment/Cinestate),4/2/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Martian,20th Century Fox Home Entertainment (Walt Disney previously MGM),2/14/16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Martian: Extended Edition,20th Century Fox Home Entertainment (Walt Disney previously MGM),6/7/16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Mask of Zorro,Sony Pictures Home Entertainment,5/5/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Matrix,Warner Bros. Home Entertainment,5/22/18,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Matrix Reloaded,Warner Bros. Home Entertainment,10/30/18,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Matrix Revolutions,Warner Bros. Home Entertainment,10/30/18,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Matrix Trilogy,Warner Bros. Home Entertainment,10/30/18,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Maze Runner,20th Century Fox Home Entertainment (Walt Disney previously MGM),3/1/16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Meg,Warner Bros. Home Entertainment,11/13/18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Middle Earth Collection (Theatrical and Extended),Warner Bros. Home Entertainment,TBA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Mountain Between Us,20th Century Fox Home Entertainment (Walt Disney previously MGM),12/26/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Mule,Warner Bros. Home Entertainment,4/2/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Mummy (1999),Universal Studios Home Entertainment,9/12/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Mummy (2017),Universal Studios Home Entertainment,9/12/17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Mummy Returns,Universal Studios Home Entertainment,9/12/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Mummy: Tomb of the Dragon Emperor,Universal Studios Home Entertainment,9/12/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Natural: 35th Anniversary Edition,Sony Pictures Home Entertainment,6/4/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Neon Demon,Koch Media (Germany),11/10/16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The New Mutants,20th Century Fox Home Entertainment (Walt Disney previously MGM),TBA 2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The New York Ripper,Blue Underground,8/25/20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Nun,Warner Bros. Home Entertainment,12/4/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Nutcracker and the Four Realms,Walt Disney Studios Home Entertainment (also Fox see above),1/29/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Patriot,Sony Pictures Home Entertainment,5/22/18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Peanuts Movie,20th Century Fox Home Entertainment (Walt Disney previously MGM),3/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Phantom Thread,Universal Studios Home Entertainment,5/8/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Post,20th Century Fox Home Entertainment (Walt Disney previously MGM),4/17/18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Predator,20th Century Fox Home Entertainment (Walt Disney previously MGM),12/18/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Prestige,Warner Bros. Home Entertainment,12/19/17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Princess and the Frog,Walt Disney Studios Home Entertainment (also Fox see above),11/5/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Princess Bride,Turbine Media (Germany),2/14/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Punisher (2004),Lionsgate,9/25/18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Purge,Universal Studios Home Entertainment,6/12/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Purge: Anarchy,Universal Studios Home Entertainment,6/12/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Purge: Election Year,Universal Studios Home Entertainment,6/12/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Purge: Three-Movie Collection,Universal Studios Home Entertainment,9/12/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Quick and the Dead,Sony Pictures Home Entertainment,7/17/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Resident Evil Limited Edition 4K Ultra HD Collection (includes all 6 films),Sony Pictures Home Entertainment,11/3/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Revenant,20th Century Fox Home Entertainment (Walt Disney previously MGM),4/19/16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The River Runs Red,Cinedigm,12/11/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Scorpion King,Universal Studios Home Entertainment,6/18/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Secret Life of Pets,Universal Studios Home Entertainment,12/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Secret Life of Pets 2,Universal Studios Home Entertainment,8/27/19,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
The Shallows,Sony Pictures Home Entertainment,9/27/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Shape of Water,20th Century Fox Home Entertainment (Walt Disney previously MGM),3/13/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Shining,Warner Bros. Home Entertainment,10/1/19,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
The Smurfs,Sony Pictures Home Entertainment,3/29/16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Smurfs 2,Sony Pictures Home Entertainment,2/23/16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
The Spy Who Dumped Me,Lionsgate,10/30/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Sum of All Fears,Paramount Pictures Home Entertainment,8/21/18,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
The Tax Collector,Image (RLJ Entertainment/Cinestate),10/6/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Texas Chainsaw Massacre: Limited Edition Steelbook,Turbine Media (Germany),11/15/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Thing (1982),Universal Studios Home Entertainment,TBA 2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Town,Warner Bros. Home Entertainment,12/6/16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Town (Steelbook),Warner Bros. Home Entertainment,6/2/20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Town (Steelbook),Warner Bros. Home Entertainment,8/4/2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Ultimate Bourne Collection,Universal Studios Home Entertainment,6/6/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Ultimate Mummy Trilogy,Universal Studios Home Entertainment,5/16/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
The Witch,Lionsgate,4/23/19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
The Wizard of Oz: 80th Anniversary Edition,Warner Bros. Home Entertainment,10/29/19,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The World's End,Universal Studios Home Entertainment,11/5/19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
They Live (Regular Edition),Studio Canal (UK/Germany?France),3/18/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
They Live: Limited Edition,Studio Canal (UK/Germany?France),10/29/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Thor,Walt Disney Studios Home Entertainment (also Fox see above),8/13/19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thor: Ragnarok,Walt Disney Studios Home Entertainment (also Fox see above),3/6/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thor: The Dark World,Walt Disney Studios Home Entertainment (also Fox see above),8/13/19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Three Billboards Outside Ebbing, Missouri",20th Century Fox Home Entertainment (Walt Disney previously MGM),2/27/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Three Days of the Condor (1975),Studio Canal (UK/Germany?France),11/18/20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"Three Flavours Cornetto Trilogy (Shaun of the Dead, Hot Fuzz, The World’s End)",Universal Studios Home Entertainment,9/10/19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Tomb Raider (2018),Warner Bros. Home Entertainment,6/12/18,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Tomb Raider: The Cradle of Life,Paramount Pictures Home Entertainment,2/27/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Top Gun,Paramount Pictures Home Entertainment,5/19/20,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Top Gun (Steelbook),Paramount Pictures Home Entertainment,12/8/20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Top Gun: Maverick,Paramount Pictures Home Entertainment,TBA 2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Total Recall (1990),Studio Canal (UK/Germany?France),TBA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Toy Story,Walt Disney Studios Home Entertainment (also Fox see above),6/4/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Toy Story 2,Walt Disney Studios Home Entertainment (also Fox see above),6/4/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Toy Story 3,Walt Disney Studios Home Entertainment (also Fox see above),6/4/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Toy Story 4,Walt Disney Studios Home Entertainment (also Fox see above),10/8/19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Train to Busan Presents: Peninsula,Well Go USA,11/24/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Transformers,Paramount Pictures Home Entertainment,12/5/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Transformers: 5-Movie Collection,Paramount Pictures Home Entertainment,11/7/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Transformers: Age of Extinction,Paramount Pictures Home Entertainment,12/5/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Transformers: Dark of the Moon,Paramount Pictures Home Entertainment,12/5/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Transformers: Revenge of the Fallen,Paramount Pictures Home Entertainment,12/5/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Transformers: The Last Knight,Paramount Pictures Home Entertainment,9/26/17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Transformers: The Ultimate 5-Film Collection,Paramount Pictures Home Entertainment,11/6/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Transporter 3,Lionsgate,8/7/18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Trolls,Universal Studios Home Entertainment,2/7/17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Trolls World Tour,Universal Studios Home Entertainment,7/7/20,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
True Lies: 25th Anniversary Edition,20th Century Fox Home Entertainment (Walt Disney previously MGM),TBA 2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Turtle Odyssey,Shout! Factory,12/3/19,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Twilight,Lionsgate,10/23/18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Uncle Drew,Lionsgate,9/25/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Underworld,Sony Pictures Home Entertainment,12/27/16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Underworld: Blood Wars,Sony Pictures Home Entertainment,4/25/17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Unforgiven,Warner Bros. Home Entertainment,5/16/17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Universal Solider,Lionsgate,11/5/19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Universal Solider,Studio Canal (UK/Germany?France),11/4/2019,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Unsane,Universal Studios Home Entertainment,6/19/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Up,Walt Disney Studios Home Entertainment (also Fox see above),3/3/2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Us,Universal Studios Home Entertainment,6/18/19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
V for Vendetta,Warner Bros. Home Entertainment,11/3/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Valerian and the City of a Thousand Planets,Lionsgate,11/21/17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Van Helsing,Universal Studios Home Entertainment,9/12/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Venom,Sony Pictures Home Entertainment,12/18/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vertigo,Universal Studios Home Entertainment,TBA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VFW,Image (RLJ Entertainment/Cinestate),3/31/20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
WALL-E,Walt Disney Studios Home Entertainment (also Fox see above),3/3/2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
War Dogs,Warner Bros. Home Entertainment,11/22/16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
War for the Planet of the Apes,20th Century Fox Home Entertainment (Walt Disney previously MGM),10/24/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
War of the Worlds (2005),Paramount Pictures Home Entertainment,5/19/20,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Warcraft,Universal Studios Home Entertainment,9/27/16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Warm Bodies,Lionsgate,10/3/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Warrior,Lionsgate,10/24/17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Watchmen: The Ultimate Cut,Warner Bros. Home Entertainment,7/19/16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Waterworld,Universal Studios Home Entertainment,7/9/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
We the Marines,Shout! Factory,12/11/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Weathering with You: Collector's Edition (with GKids),Shout! Factory,11/17/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Westworld – Season One: The Maze,HBO,11/7/17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Westworld – Season Three: The New World,HBO,11/17/20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Westworld – Season Two: The Door,HBO,12/4/18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Whiplash,Sony Pictures Home Entertainment,9/22/20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Why Him?,20th Century Fox Home Entertainment (Walt Disney previously MGM),3/28/17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Widows,20th Century Fox Home Entertainment (Walt Disney previously MGM),2/5/19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
